,level_0,index,id,state_name,district_name,crop_year,season,crop,area,production,production_cc
1063,1063,61347,6244abc815052cfb22efede0,Madhya Pradesh,KHANDWA,2010,Rabi,Khesari,1.0,1.67,1.0
1064,1064,61435,6244abc815052cfb22efee38,Madhya Pradesh,MANDSAUR,2010,Kharif,Castor seed,1.0,NA,NA
1065,1065,61474,6244abc815052cfb22efee5f,Madhya Pradesh,MORENA,2010,Rabi,Urad,1.0,1.0,1.0
1066,1066,61561,6244abc815052cfb22efeeb6,Madhya Pradesh,PANNA,2010,Rabi,Moong(Green Gram),3.0,19.0,NA
1067,1067,61578,6244abc815052cfb22efeec7,Madhya Pradesh,RAISEN,2010,Kharif,Cowpea(Lobia),1.0,7.0,7.0
1068,1068,61589,6244abc815052cfb22efeed2,Madhya Pradesh,RAISEN,2010,Rabi,Cowpea(Lobia),2.0,2.0,2.0
1069,1069,61634,6244abc815052cfb22efeeff,Madhya Pradesh,RATLAM,2010,Kharif,Castor seed,1.0,3.0,3.0
1070,1070,61649,6244abc815052cfb22efef0e,Madhya Pradesh,RATLAM,2010,Rabi,Moong(Green Gram),2.0,1.5,NA
1071,1071,61652,6244abc815052cfb22efef11,Madhya Pradesh,RATLAM,2010,Rabi,Safflower,1.0,4.5,4.5
1072,1072,61660,6244abc815052cfb22efef19,Madhya Pradesh,RATLAM,2010,Whole Year,Sannhamp,1.0,NA,NA
1073,1073,61709,6244abc815052cfb22efef4a,Madhya Pradesh,SAGAR,2010,Kharif,Ragi,1.0,4.0,4.0
1074,1074,61743,6244abc815052cfb22efef6c,Madhya Pradesh,SATNA,2010,Kharif,Ragi,2.0,NA,NA
1075,1075,61819,6244abc815052cfb22efefb8,Madhya Pradesh,SEONI,2010,Rabi,Urad,1.0,24.33,5.33
1076,1076,61835,6244abc815052cfb22efefc8,Madhya Pradesh,SHAHDOL,2010,Kharif,Bajra,1.0,61.0,NA
1077,1077,61852,6244abc815052cfb22efefd9,Madhya Pradesh,SHAHDOL,2010,Rabi,Moong(Green Gram),2.0,1.0,NA
1078,1078,61884,6244abc815052cfb22efeff9,Madhya Pradesh,SHAJAPUR,2010,Rabi,Moong(Green Gram),1.0,59.0,NA
1079,1079,61899,6244abc815052cfb22eff008,Madhya Pradesh,SHAJAPUR,2010,Whole Year,Tobacco,1.0,3.0,NA
1080,1080,61994,6244abc815052cfb22eff067,Madhya Pradesh,SINGRAULI,2010,Kharif,Soyabean,2.0,NA,NA
1081,1081,62074,6244abc815052cfb22eff0b7,Madhya Pradesh,UJJAIN,2010,Whole Year,Sannhamp,1.0,NA,NA
1082,1082,62097,6244abc815052cfb22eff0ce,Madhya Pradesh,UMARIA,2010,Rabi,Moong(Green Gram),1.0,1.0,NA
1083,1083,62208,6244abc815052cfb22eff13d,Maharashtra,AURANGABAD,2010,Kharif,Niger seed,100.0,39.0,58.0
1084,1084,62410,6244abc815052cfb22eff207,Maharashtra,KOLHAPUR,2010,Kharif,Sunflower,100.0,54.6,47.67
1085,1085,62607,6244abc815052cfb22eff2cc,Maharashtra,RATNAGIRI,2010,Kharif,Sesamum,100.0,36.83,43.67
1086,1086,62621,6244abc815052cfb22eff2da,Maharashtra,SANGLI,2010,Kharif,Sesamum,100.0,40.25,43.67
1087,1087,62644,6244abc815052cfb22eff2f1,Maharashtra,SATARA,2010,Kharif,Sesamum,100.0,50.2,43.67
1088,1088,62660,6244abc815052cfb22eff301,Maharashtra,SINDHUDURG,2010,Kharif,Niger seed,200.0,50.67,61.0
1089,1089,62663,6244abc815052cfb22eff304,Maharashtra,SINDHUDURG,2010,Kharif,Sesamum,100.0,54.2,43.67
1090,1090,62675,6244abc815052cfb22eff310,Maharashtra,SOLAPUR,2010,Kharif,Niger seed,100.0,20.0,20.0
1091,1091,63803,6244abc815052cfb22eff778,Odisha,SUNDARGARH,2010,Summer,Rice,1000.0,2529.41,3500.0
1092,1092,64086,6244abc815052cfb22eff893,Rajasthan,ALWAR,2010,Whole Year,Banana,2.0,NA,NA
1093,1093,64151,6244abc815052cfb22eff8d4,Rajasthan,BARAN,2010,Whole Year,Sannhamp,1.0,3.33,3.33
1094,1094,64330,6244abc915052cfb22eff987,Rajasthan,CHURU,2010,Whole Year,Garlic,1.0,NA,NA
1095,1095,64333,6244abc915052cfb22eff98a,Rajasthan,CHURU,2010,Whole Year,Potato,1.0,2.5,2.5
1096,1096,64567,6244abc915052cfb22effa74,Rajasthan,JHALAWAR,2010,Whole Year,Sannhamp,6.0,NA,NA
1097,1097,64570,6244abc915052cfb22effa77,Rajasthan,JHUNJHUNU,2010,Kharif,Arhar/Tur,2.0,NA,NA
1098,1098,64637,6244abc915052cfb22effaba,Rajasthan,KARAULI,2010,Whole Year,Banana,1.0,NA,NA
1099,1099,64672,6244abc915052cfb22effadd,Rajasthan,KOTA,2010,Whole Year,Sannhamp,2.0,3.0,3.0
1100,1100,64834,6244abc915052cfb22effb7f,Rajasthan,SIKAR,2010,Whole Year,Sannhamp,2.0,3.0,3.0
1101,1101,65052,6244abc915052cfb22effc59,Tamil Nadu,KANCHIPURAM,2010,Rabi,Gram,1.0,NA,NA
1102,1102,65145,6244abc915052cfb22effcb6,Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Horse-gram,1.0,1.0,NA
1103,1103,65283,6244abc915052cfb22effd40,Tamil Nadu,TUTICORIN,2010,Kharif,Horse-gram,1.0,1.0,NA
1104,1104,65604,6244abc915052cfb22effe81,Telangana,RANGAREDDI,2010,Rabi,Linseed,2.0,8.0,8.0
1105,1105,65885,6244abc915052cfb22efff9a,Uttar Pradesh,AURAIYA,2010,Kharif,Sannhamp,1.0,1.67,2.0
1106,1106,66269,6244abc915052cfb22f0011a,Uttar Pradesh,DEORIA,2010,Kharif,Moong(Green Gram),1.0,2.0,1.0
1107,1107,66324,6244abc915052cfb22f00151,Uttar Pradesh,ETAWAH,2010,Kharif,Sannhamp,1.0,1.0,1.0
1108,1108,66435,6244abc915052cfb22f001c0,Uttar Pradesh,FIROZABAD,2010,Rabi,Linseed,1.0,NA,NA
1109,1109,66468,6244abc915052cfb22f001e1,Uttar Pradesh,GHAZIABAD,2010,Kharif,Cotton(lint),2.0,NA,NA
1110,1110,67191,6244abc915052cfb22f004b4,Uttar Pradesh,MUZAFFARNAGAR,2010,Kharif,Sannhamp,1.0,1.0,1.0
1111,1111,67392,6244abc915052cfb22f0057d,Uttar Pradesh,SHAHJAHANPUR,2010,Kharif,Maize,2156.0,2822.43,3464.67
1112,1112,67689,6244abc915052cfb22f006a6,Uttarakhand,CHAMPAWAT,2010,Rabi,Rice,10.0,NA,NA
1113,1113,67724,6244abc915052cfb22f006c9,Uttarakhand,HARIDWAR,2010,Kharif,Arhar/Tur,1.0,1.0,1.0
1114,1114,68306,6244abc915052cfb22f0090f,West Bengal,MEDINIPUR WEST,2010,Rabi,Peas & beans (Pulses),2.0,6.33,4.5
1115,1115,68444,6244abc915052cfb22f00999,Andhra Pradesh,ANANTAPUR,2009,Rabi,Rapeseed &Mustard,8.0,NA,NA
1116,1116,68720,6244abc915052cfb22f00aad,Andhra Pradesh,PRAKASAM,2009,Rabi,Rapeseed &Mustard,2.0,131.33,NA
1117,1117,68886,6244abc915052cfb22f00b53,Andhra Pradesh,VIZIANAGARAM,2009,Whole Year,Sweet potato,15.0,415.25,272.0
1118,1118,68899,6244abc915052cfb22f00b60,Andhra Pradesh,WEST GODAVARI,2009,Kharif,Soyabean,5.0,NA,NA
1119,1119,70872,6244abc915052cfb22f01315,Chhattisgarh,BASTAR,2009,Whole Year,Cotton(lint),2.0,NA,NA
1120,1120,70898,6244abc915052cfb22f0132f,Chhattisgarh,BIJAPUR,2009,Rabi,Other  Rabi pulses,41.0,9.43,6.0
1121,1121,70902,6244abc915052cfb22f01333,Chhattisgarh,BIJAPUR,2009,Whole Year,Coriander,2.0,1.5,2.0
1122,1122,70904,6244abc915052cfb22f01335,Chhattisgarh,BIJAPUR,2009,Whole Year,Dry ginger,5.0,1.0,NA
1123,1123,70906,6244abc915052cfb22f01337,Chhattisgarh,BIJAPUR,2009,Whole Year,Sugarcane,1.0,3.25,3.5
1124,1124,70910,6244abc915052cfb22f0133b,Chhattisgarh,BILASPUR,2009,Kharif,Bajra,12.0,6.25,NA
1125,1125,70911,6244abc915052cfb22f0133c,Chhattisgarh,BILASPUR,2009,Kharif,Castor seed,1.0,34.5,2.0
1126,1126,70915,6244abc915052cfb22f01340,Chhattisgarh,BILASPUR,2009,Kharif,Jute,114.0,NA,NA
1127,1127,70929,6244abc915052cfb22f0134e,Chhattisgarh,BILASPUR,2009,Rabi,Horse-gram,7.0,3.0,7.0
1128,1128,70950,6244abc915052cfb22f01363,Chhattisgarh,BILASPUR,2009,Whole Year,Turmeric,1.0,1.5,2.0
1129,1129,70965,6244abc915052cfb22f01372,Chhattisgarh,DANTEWADA,2009,Rabi,Gram,14.0,9.29,5.5
1130,1130,70966,6244abc915052cfb22f01373,Chhattisgarh,DANTEWADA,2009,Rabi,Horse-gram,93.0,11.0,24.5
1131,1131,70968,6244abc915052cfb22f01375,Chhattisgarh,DANTEWADA,2009,Rabi,Other  Rabi pulses,4.0,3.0,NA
1132,1132,70969,6244abc915052cfb22f01376,Chhattisgarh,DANTEWADA,2009,Rabi,Peas & beans (Pulses),1.0,2.0,NA
1133,1133,70971,6244abc915052cfb22f01378,Chhattisgarh,DANTEWADA,2009,Rabi,Urad,35.0,7.8,14.0
1134,1134,70974,6244abc915052cfb22f0137b,Chhattisgarh,DANTEWADA,2009,Whole Year,Coriander,8.0,3.57,9.5
1135,1135,70976,6244abc915052cfb22f0137d,Chhattisgarh,DANTEWADA,2009,Whole Year,Dry ginger,1.0,4.43,4.0
1136,1136,70978,6244abc915052cfb22f0137f,Chhattisgarh,DANTEWADA,2009,Whole Year,Sugarcane,2.0,30.67,32.0
1137,1137,70979,6244abc915052cfb22f01380,Chhattisgarh,DANTEWADA,2009,Whole Year,Sweet potato,76.0,294.0,332.5
1138,1138,70980,6244abc915052cfb22f01381,Chhattisgarh,DANTEWADA,2009,Whole Year,Turmeric,40.0,27.57,27.5
1139,1139,71014,6244abc915052cfb22f013a3,Chhattisgarh,DHAMTARI,2009,Whole Year,Sannhamp,1.0,1.0,1.0
1140,1140,71026,6244abc915052cfb22f013af,Chhattisgarh,DURG,2009,Kharif,Niger seed,1.0,16.0,16.0
1141,1141,71049,6244abc915052cfb22f013c6,Chhattisgarh,DURG,2009,Whole Year,Cotton(lint),7.0,43.5,NA
1142,1142,71052,6244abc915052cfb22f013c9,Chhattisgarh,DURG,2009,Whole Year,Garlic,6.0,120.33,NA
1143,1143,71062,6244abc915052cfb22f013d3,Chhattisgarh,JANJGIR-CHAMPA,2009,Kharif,Jowar,1.0,1.0,1.0
1144,1144,71063,6244abc915052cfb22f013d4,Chhattisgarh,JANJGIR-CHAMPA,2009,Kharif,Jute,9.0,NA,NA
1145,1145,71080,6244abc915052cfb22f013e5,Chhattisgarh,JANJGIR-CHAMPA,2009,Rabi,Other  Rabi pulses,144.0,36.33,48.0
1146,1146,71095,6244abc915052cfb22f013f4,Chhattisgarh,JANJGIR-CHAMPA,2009,Whole Year,Turmeric,5.0,12.86,6.5
1147,1147,71117,6244abc915052cfb22f0140a,Chhattisgarh,JASHPUR,2009,Rabi,Other  Rabi pulses,450.0,86.71,21.5
1148,1148,71131,6244abc915052cfb22f01418,Chhattisgarh,JASHPUR,2009,Whole Year,Tobacco,1.0,1.5,1.5
1149,1149,71149,6244abc915052cfb22f0142a,Chhattisgarh,KABIRDHAM,2009,Rabi,Moong(Green Gram),2.0,8.5,NA
1150,1150,71150,6244abc915052cfb22f0142b,Chhattisgarh,KABIRDHAM,2009,Rabi,Other  Rabi pulses,1.0,4.5,8.0
1151,1151,71160,6244abc915052cfb22f01435,Chhattisgarh,KABIRDHAM,2009,Whole Year,Sannhamp,1.0,NA,NA
1152,1152,71164,6244abc915052cfb22f01439,Chhattisgarh,KANKER,2009,Kharif,Groundnut,11.0,14.67,20.0
1153,1153,71204,6244abc915052cfb22f01461,Chhattisgarh,KORBA,2009,Kharif,Jute,66.0,NA,NA
1154,1154,71213,6244abc915052cfb22f0146a,Chhattisgarh,KORBA,2009,Kharif,Soyabean,2.0,2.71,4.0
1155,1155,71214,6244abc915052cfb22f0146b,Chhattisgarh,KORBA,2009,Kharif,Sunflower,12.0,3.67,3.5
1156,1156,71228,6244abc915052cfb22f01479,Chhattisgarh,KORBA,2009,Whole Year,Dry ginger,5.0,6.14,6.0
1157,1157,71233,6244abc915052cfb22f0147e,Chhattisgarh,KORBA,2009,Whole Year,Sugarcane,2.0,12.5,14.0
1158,1158,71235,6244abc915052cfb22f01480,Chhattisgarh,KORBA,2009,Whole Year,Turmeric,8.0,4.71,5.5
1159,1159,71244,6244abc915052cfb22f01489,Chhattisgarh,KOREA,2009,Kharif,Other Kharif pulses,132.0,NA,NA
1160,1160,71245,6244abc915052cfb22f0148a,Chhattisgarh,KOREA,2009,Kharif,Ragi,3.0,1.67,3.0
1161,1161,71250,6244abc915052cfb22f0148f,Chhattisgarh,KOREA,2009,Kharif,Sunflower,1.0,NA,NA
1162,1162,71257,6244abc915052cfb22f01496,Chhattisgarh,KOREA,2009,Rabi,Moong(Green Gram),3.0,1.0,NA
1163,1163,71258,6244abc915052cfb22f01497,Chhattisgarh,KOREA,2009,Rabi,Other  Rabi pulses,60.0,158.0,NA
1164,1164,71278,6244abc915052cfb22f014ab,Chhattisgarh,MAHASAMUND,2009,Kharif,Niger seed,1.0,NA,NA
1165,1165,71283,6244abc915052cfb22f014b0,Chhattisgarh,MAHASAMUND,2009,Kharif,Sunflower,426.0,237.67,120.5
1166,1166,71317,6244abc915052cfb22f014d2,Chhattisgarh,NARAYANPUR,2009,Rabi,Other  Rabi pulses,19.0,18.0,NA
1167,1167,71324,6244abc915052cfb22f014d9,Chhattisgarh,NARAYANPUR,2009,Whole Year,Dry ginger,1.0,1.4,1.0
1168,1168,71326,6244abc915052cfb22f014db,Chhattisgarh,NARAYANPUR,2009,Whole Year,Sugarcane,2.0,11.43,6.5
1169,1169,71343,6244abc915052cfb22f014ec,Chhattisgarh,RAIGARH,2009,Kharif,Sunflower,2908.0,669.17,1111.5
1170,1170,71369,6244abc915052cfb22f01506,Chhattisgarh,RAIPUR,2009,Kharif,Bajra,1.0,6.5,9.0
1171,1171,71379,6244abc915052cfb22f01510,Chhattisgarh,RAIPUR,2009,Kharif,Ragi,603.0,194.0,198.5
1172,1172,71400,6244abc915052cfb22f01525,Chhattisgarh,RAIPUR,2009,Whole Year,Cotton(lint),9.0,NA,NA
1173,1173,71407,6244abc915052cfb22f0152c,Chhattisgarh,RAIPUR,2009,Whole Year,Sugarcane,116.0,415.71,537.0
1174,1174,71411,6244abc915052cfb22f01530,Chhattisgarh,RAJNANDGAON,2009,Kharif,Castor seed,1.0,NA,NA
1175,1175,71412,6244abc915052cfb22f01531,Chhattisgarh,RAJNANDGAON,2009,Kharif,Groundnut,5.0,9.5,14.0
1176,1176,71426,6244abc915052cfb22f0153f,Chhattisgarh,RAJNANDGAON,2009,Rabi,Barley,12.0,25.14,3.0
1177,1177,71454,6244abc915052cfb22f0155b,Chhattisgarh,SURGUJA,2009,Kharif,Jute,39.0,NA,NA
1178,1178,71473,6244abc915052cfb22f0156e,Chhattisgarh,SURGUJA,2009,Rabi,Other  Rabi pulses,12.0,1.0,1.0
1179,1179,72080,6244abc915052cfb22f017cd,Haryana,AMBALA,2009,Kharif,Arhar/Tur,2.0,NA,NA
1180,1180,72081,6244abc915052cfb22f017ce,Haryana,AMBALA,2009,Kharif,Bajra,402.0,NA,NA
1181,1181,72082,6244abc915052cfb22f017cf,Haryana,AMBALA,2009,Kharif,Cotton(lint),2.0,NA,NA
1182,1182,72083,6244abc915052cfb22f017d0,Haryana,AMBALA,2009,Kharif,Groundnut,1.0,NA,NA
1183,1183,72084,6244abc915052cfb22f017d1,Haryana,AMBALA,2009,Kharif,Horse-gram,7.0,NA,NA
1184,1184,72088,6244abc915052cfb22f017d5,Haryana,AMBALA,2009,Rabi,Barley,9.0,NA,NA
1185,1185,72089,6244abc915052cfb22f017d6,Haryana,AMBALA,2009,Rabi,Gram,23.0,NA,NA
1186,1186,72091,6244abc915052cfb22f017d8,Haryana,AMBALA,2009,Rabi,Peas & beans (Pulses),1.0,25.0,NA
1187,1187,72094,6244abc915052cfb22f017db,Haryana,AMBALA,2009,Whole Year,Dry chillies,123.0,1275.0,1350.0
1188,1188,72101,6244abc915052cfb22f017e2,Haryana,BHIWANI,2009,Kharif,Castor seed,9.0,58.5,100.0
1189,1189,72103,6244abc915052cfb22f017e4,Haryana,BHIWANI,2009,Kharif,Groundnut,1.0,56.5,100.0
1190,1190,72105,6244abc915052cfb22f017e6,Haryana,BHIWANI,2009,Kharif,Maize,52.0,NA,NA
1191,1191,72117,6244abc915052cfb22f017f2,Haryana,FARIDABAD,2009,Kharif,Moong(Green Gram),3.0,950.0,1700.0
1192,1192,72120,6244abc915052cfb22f017f5,Haryana,FARIDABAD,2009,Kharif,Sesamum,50.0,73.0,100.0
1193,1193,72121,6244abc915052cfb22f017f6,Haryana,FARIDABAD,2009,Rabi,Barley,293.0,3000.0,3000.0
1194,1194,72129,6244abc915052cfb22f017fe,Haryana,FATEHABAD,2009,Kharif,Maize,18.0,NA,NA
1195,1195,72133,6244abc915052cfb22f01802,Haryana,FATEHABAD,2009,Kharif,Sesamum,39.0,153.0,NA
1196,1196,72136,6244abc915052cfb22f01805,Haryana,FATEHABAD,2009,Rabi,Peas & beans (Pulses),11.0,81.0,100.0
1197,1197,72138,6244abc915052cfb22f01807,Haryana,FATEHABAD,2009,Whole Year,Dry chillies,16.0,175.0,250.0
1198,1198,72141,6244abc915052cfb22f0180a,Haryana,FATEHABAD,2009,Whole Year,Sugarcane,176.0,76500.0,76500.0
1199,1199,72144,6244abc915052cfb22f0180d,Haryana,GURGAON,2009,Kharif,Cotton(lint),12.0,NA,NA
1200,1200,72145,6244abc915052cfb22f0180e,Haryana,GURGAON,2009,Kharif,Groundnut,21.0,53.5,100.0
1201,1201,72147,6244abc915052cfb22f01810,Haryana,GURGAON,2009,Kharif,Maize,3.0,NA,NA
1202,1202,72148,6244abc915052cfb22f01811,Haryana,GURGAON,2009,Kharif,Moong(Green Gram),7.0,2.0,NA
1203,1203,72152,6244abc915052cfb22f01815,Haryana,GURGAON,2009,Rabi,Gram,15.0,NA,NA
1204,1204,72154,6244abc915052cfb22f01817,Haryana,GURGAON,2009,Whole Year,Dry chillies,1.0,NA,NA
1205,1205,72156,6244abc915052cfb22f01819,Haryana,GURGAON,2009,Whole Year,Sugarcane,5.0,NA,NA
1206,1206,72158,6244abc915052cfb22f0181b,Haryana,HISAR,2009,Kharif,Arhar/Tur,3.0,141.6,100.0
1207,1207,72163,6244abc915052cfb22f01820,Haryana,HISAR,2009,Kharif,Maize,48.0,NA,NA
1208,1208,72168,6244abc915052cfb22f01825,Haryana,HISAR,2009,Kharif,Urad,42.0,100.0,100.0
1209,1209,72171,6244abc915052cfb22f01828,Haryana,HISAR,2009,Rabi,Masoor,4.0,100.0,100.0
1210,1210,72180,6244abc915052cfb22f01831,Haryana,JHAJJAR,2009,Kharif,Groundnut,54.0,136.2,150.0
1211,1211,72182,6244abc915052cfb22f01833,Haryana,JHAJJAR,2009,Kharif,Maize,99.0,NA,NA
1212,1212,72183,6244abc915052cfb22f01834,Haryana,JHAJJAR,2009,Kharif,Moong(Green Gram),15.0,8.0,NA
1213,1213,72185,6244abc915052cfb22f01836,Haryana,JHAJJAR,2009,Kharif,Sesamum,22.0,11.0,NA
1214,1214,72193,6244abc915052cfb22f0183e,Haryana,JIND,2009,Kharif,Jowar,4.0,NA,NA
1215,1215,72194,6244abc915052cfb22f0183f,Haryana,JIND,2009,Kharif,Moong(Green Gram),32.0,200.0,NA
1216,1216,72196,6244abc915052cfb22f01841,Haryana,JIND,2009,Kharif,Sesamum,101.0,74.67,100.0
1217,1217,72198,6244abc915052cfb22f01843,Haryana,JIND,2009,Rabi,Gram,180.0,NA,NA
1218,1218,72199,6244abc915052cfb22f01844,Haryana,JIND,2009,Rabi,Masoor,8.0,30.0,NA
1219,1219,72201,6244abc915052cfb22f01846,Haryana,JIND,2009,Whole Year,Coriander,2.0,NA,NA
1220,1220,72203,6244abc915052cfb22f01848,Haryana,KAITHAL,2009,Kharif,Arhar/Tur,1.0,300.0,300.0
1221,1221,72206,6244abc915052cfb22f0184b,Haryana,KAITHAL,2009,Kharif,Jowar,16.0,NA,NA
1222,1222,72207,6244abc915052cfb22f0184c,Haryana,KAITHAL,2009,Kharif,Maize,10.0,NA,NA
1223,1223,72208,6244abc915052cfb22f0184d,Haryana,KAITHAL,2009,Kharif,Moong(Green Gram),8.0,1.0,NA
1224,1224,72210,6244abc915052cfb22f0184f,Haryana,KAITHAL,2009,Kharif,Sesamum,52.0,53.0,100.0
1225,1225,72211,6244abc915052cfb22f01850,Haryana,KAITHAL,2009,Rabi,Barley,23.0,NA,NA
1226,1226,72212,6244abc915052cfb22f01851,Haryana,KAITHAL,2009,Rabi,Gram,127.0,NA,NA
1227,1227,72216,6244abc915052cfb22f01855,Haryana,KAITHAL,2009,Whole Year,Coriander,6.0,10.0,NA
1228,1228,72217,6244abc915052cfb22f01856,Haryana,KAITHAL,2009,Whole Year,Dry chillies,7.0,125.0,100.0
1229,1229,72224,6244abc915052cfb22f0185d,Haryana,KARNAL,2009,Kharif,Jowar,31.0,NA,NA
1230,1230,72226,6244abc915052cfb22f0185f,Haryana,KARNAL,2009,Kharif,Moong(Green Gram),38.0,18.0,NA
1231,1231,72230,6244abc915052cfb22f01863,Haryana,KARNAL,2009,Rabi,Barley,72.0,NA,NA
1232,1232,72231,6244abc915052cfb22f01864,Haryana,KARNAL,2009,Rabi,Gram,131.0,1000.0,1000.0
1233,1233,72238,6244abc915052cfb22f0186b,Haryana,KARNAL,2009,Whole Year,Onion,1.0,1040.0,2200.0
1234,1234,72241,6244abc915052cfb22f0186e,Haryana,KURUKSHETRA,2009,Kharif,Arhar/Tur,6.0,4.0,NA
1235,1235,72242,6244abc915052cfb22f0186f,Haryana,KURUKSHETRA,2009,Kharif,Bajra,61.0,NA,NA
1236,1236,72243,6244abc915052cfb22f01870,Haryana,KURUKSHETRA,2009,Kharif,Maize,57.0,1600.0,200.0
1237,1237,72246,6244abc915052cfb22f01873,Haryana,KURUKSHETRA,2009,Kharif,Sesamum,1.0,NA,NA
1238,1238,72248,6244abc915052cfb22f01875,Haryana,KURUKSHETRA,2009,Rabi,Barley,5.0,NA,NA
1239,1239,72249,6244abc915052cfb22f01876,Haryana,KURUKSHETRA,2009,Rabi,Gram,68.0,NA,NA
1240,1240,72254,6244abc915052cfb22f0187b,Haryana,KURUKSHETRA,2009,Whole Year,Coriander,9.0,1.0,NA
1241,1241,72256,6244abc915052cfb22f0187d,Haryana,KURUKSHETRA,2009,Whole Year,Garlic,3.0,NA,NA
1242,1242,72263,6244abc915052cfb22f01884,Haryana,MAHENDRAGARH,2009,Kharif,Groundnut,46.0,114.0,200.0
1243,1243,72264,6244abc915052cfb22f01885,Haryana,MAHENDRAGARH,2009,Kharif,Jowar,40.0,NA,NA
1244,1244,72266,6244abc915052cfb22f01887,Haryana,MAHENDRAGARH,2009,Kharif,Moth,52.0,100.0,NA
1245,1245,72267,6244abc915052cfb22f01888,Haryana,MAHENDRAGARH,2009,Kharif,Rice,33.0,NA,NA
1246,1246,72268,6244abc915052cfb22f01889,Haryana,MAHENDRAGARH,2009,Kharif,Sesamum,3.0,2.0,NA
1247,1247,72273,6244abc915052cfb22f0188e,Haryana,MAHENDRAGARH,2009,Whole Year,Coriander,11.0,NA,NA
1248,1248,72274,6244abc915052cfb22f0188f,Haryana,MAHENDRAGARH,2009,Whole Year,Dry chillies,1.0,NA,NA
1249,1249,72275,6244abc915052cfb22f01890,Haryana,MAHENDRAGARH,2009,Whole Year,Garlic,2.0,NA,NA
1250,1250,72277,6244abc915052cfb22f01892,Haryana,MAHENDRAGARH,2009,Whole Year,Potato,3.0,100.0,NA
1251,1251,72279,6244abc915052cfb22f01894,Haryana,MEWAT,2009,Kharif,Arhar/Tur,6.0,475.75,350.0
1252,1252,72281,6244abc915052cfb22f01896,Haryana,MEWAT,2009,Kharif,Cotton(lint),15.0,NA,NA
1253,1253,72283,6244abc915052cfb22f01898,Haryana,MEWAT,2009,Kharif,Maize,3.0,NA,NA
1254,1254,72289,6244abc915052cfb22f0189e,Haryana,MEWAT,2009,Rabi,Peas & beans (Pulses),5.0,NA,NA
1255,1255,72292,6244abc915052cfb22f018a1,Haryana,MEWAT,2009,Whole Year,Sugarcane,83.0,46333.33,60000.0
1256,1256,72295,6244abc915052cfb22f018a4,Haryana,PALWAL,2009,Kharif,Cotton(lint),341.0,4000.0,NA
1257,1257,72297,6244abc915052cfb22f018a6,Haryana,PALWAL,2009,Kharif,Maize,16.0,200.0,200.0
1258,1258,72298,6244abc915052cfb22f018a7,Haryana,PALWAL,2009,Kharif,Moong(Green Gram),48.0,75.67,100.0
1259,1259,72300,6244abc915052cfb22f018a9,Haryana,PALWAL,2009,Kharif,Sesamum,81.0,75.67,100.0
1260,1260,72301,6244abc915052cfb22f018aa,Haryana,PALWAL,2009,Kharif,Urad,16.0,13.0,NA
1261,1261,72303,6244abc915052cfb22f018ac,Haryana,PALWAL,2009,Rabi,Gram,3.0,NA,NA
1262,1262,72304,6244abc915052cfb22f018ad,Haryana,PALWAL,2009,Rabi,Masoor,4.0,2.0,NA
1263,1263,72305,6244abc915052cfb22f018ae,Haryana,PALWAL,2009,Rabi,Peas & beans (Pulses),6.0,NA,NA
1264,1264,72311,6244abc915052cfb22f018b4,Haryana,PANCHKULA,2009,Kharif,Cotton(lint),2.0,NA,NA
1265,1265,72312,6244abc915052cfb22f018b5,Haryana,PANCHKULA,2009,Kharif,Groundnut,30.0,100.0,NA
1266,1266,72316,6244abc915052cfb22f018b9,Haryana,PANCHKULA,2009,Kharif,Sesamum,58.0,5.0,NA
1267,1267,72318,6244abc915052cfb22f018bb,Haryana,PANCHKULA,2009,Rabi,Barley,87.0,NA,NA
1268,1268,72319,6244abc915052cfb22f018bc,Haryana,PANCHKULA,2009,Rabi,Gram,429.0,1000.0,1000.0
1269,1269,72321,6244abc915052cfb22f018be,Haryana,PANCHKULA,2009,Rabi,Peas & beans (Pulses),2.0,102.5,200.0
1270,1270,72323,6244abc915052cfb22f018c0,Haryana,PANCHKULA,2009,Whole Year,Coriander,7.0,3.0,NA
1271,1271,72328,6244abc915052cfb22f018c5,Haryana,PANCHKULA,2009,Whole Year,Sugarcane,426.0,44333.33,37000.0
1272,1272,72330,6244abc915052cfb22f018c7,Haryana,PANIPAT,2009,Kharif,Bajra,558.0,2000.0,2000.0
1273,1273,72331,6244abc915052cfb22f018c8,Haryana,PANIPAT,2009,Kharif,Cotton(lint),17.0,NA,NA
1274,1274,72332,6244abc915052cfb22f018c9,Haryana,PANIPAT,2009,Kharif,Jowar,1.0,NA,NA
1275,1275,72333,6244abc915052cfb22f018ca,Haryana,PANIPAT,2009,Kharif,Maize,15.0,NA,NA
1276,1276,72335,6244abc915052cfb22f018cc,Haryana,PANIPAT,2009,Kharif,Sesamum,15.0,NA,NA
1277,1277,72336,6244abc915052cfb22f018cd,Haryana,PANIPAT,2009,Kharif,Urad,1.0,NA,NA
1278,1278,72337,6244abc915052cfb22f018ce,Haryana,PANIPAT,2009,Rabi,Barley,68.0,NA,NA
1279,1279,72338,6244abc915052cfb22f018cf,Haryana,PANIPAT,2009,Rabi,Gram,34.0,NA,NA
